lat [deg],lon [deg],start time [s],duration [s],severity,measurements
16.99791700000003,-89.83124999999995,510.0,6000.0,8.88828854785307,|['visible', 'thermal', 'sar']|
59.96479300000004,9.99808100000007,520.0,6000.0,1.4973895583727204,|['visible', 'thermal', 'sar']|
62.69780500000007,65.33123500000005,520.0,6000.0,9.719022773454151,|['visible', 'thermal', 'sar']|
59.599259000000075,-133.81360999999998,610.0,6000.0,4.664667148232048,|['visible', 'thermal', 'sar']|
65.25335300000006,-114.43811099999999,650.0,6000.0,8.389906514698762,|['visible', 'thermal', 'sar']|
42.768751000000066,141.40119600000003,660.0,6000.0,3.4897999974378626,|['visible', 'thermal', 'sar']|
61.16420900000003,-101.51350899999994,680.0,6000.0,7.570599176755395,|['visible', 'thermal', 'sar']|
16.573078000000066,79.30953500000004,710.0,6000.0,5.900892028912207,|['visible', 'thermal', 'sar']|
56.67610700000006,14.130440000000021,710.0,6000.0,2.5653941833924874,|['visible', 'thermal', 'sar']|
58.64100700000006,-111.38540199999994,730.0,6000.0,7.490936570570272,|['visible', 'thermal', 'sar']|
71.41997800000007,-113.95937499999997,730.0,6000.0,6.998180713659926,|['visible', 'thermal', 'sar']|
33.74561500000004,79.02808800000008,810.0,6000.0,8.297293074304179,|['visible', 'thermal', 'sar']|
14.488236000000029,79.30464200000006,820.0,6000.0,1.819834548461876,|['visible', 'thermal', 'sar']|
64.13735200000008,29.46922100000006,820.0,6000.0,2.3033183689762007,|['visible', 'thermal', 'sar']|
68.63891000000007,-111.38124999999997,830.0,6000.0,7.074187325424781,|['visible', 'thermal', 'sar']|
37.68958300000003,-93.76874999999995,840.0,6000.0,5.066707846287964,|['visible', 'thermal', 'sar']|
59.773236000000054,-98.87700499999994,860.0,6000.0,5.740849443324257,|['visible', 'thermal', 'sar']|
-36.01650999999998,-70.55731399999996,870.0,6000.0,2.345002547604378,|['visible', 'thermal', 'sar']|
50.985592000000054,72.11892000000006,870.0,6000.0,3.2507128577082356,|['visible', 'thermal', 'sar']|
73.84427100000005,103.86875000000003,870.0,6000.0,7.207862305723535,|['visible', 'thermal', 'sar']|
56.54862500000007,14.764601000000027,900.0,6000.0,5.422295686214169,|['visible', 'thermal', 'sar']|
31.114473000000032,118.84384100000011,910.0,6000.0,8.223986405583375,|['visible', 'thermal', 'sar']|
33.24086700000004,-79.99902299999997,930.0,6000.0,4.16376058845273,|['visible', 'thermal', 'sar']|
54.79738700000007,-65.27297899999996,930.0,6000.0,6.872569795089837,|['visible', 'thermal', 'sar']|
66.73726800000003,-86.98437499999994,940.0,6000.0,3.8060413884312707,|['visible', 'thermal', 'sar']|
50.93375100000003,-90.25451399999997,940.0,6000.0,8.089149032950854,|['visible', 'thermal', 'sar']|
38.26411200000007,57.87715900000006,940.0,6000.0,2.0219572106121495,|['visible', 'thermal', 'sar']|
33.43541700000003,89.87291700000009,990.0,6000.0,4.601743048924186,|['visible', 'thermal', 'sar']|
-34.04374299999995,141.27709700000003,1000.0,6000.0,9.627416394719221,|['visible', 'thermal', 'sar']|
65.96449400000006,-99.34367699999996,1030.0,6000.0,8.559279329019056,|['visible', 'thermal', 'sar']|
69.24067600000006,70.73645800000008,1030.0,6000.0,8.242426936537706,|['visible', 'thermal', 'sar']|
66.63954500000006,-112.23656499999998,1050.0,6000.0,5.577924028616252,|['visible', 'thermal', 'sar']|
50.44005700000008,-80.15277299999997,1060.0,6000.0,6.648949334174405,|['visible', 'thermal', 'sar']|
61.06478800000008,-162.70229799999998,1100.0,6000.0,1.4376455655221632,|['visible', 'thermal', 'sar']|
55.14558200000005,-98.44986099999994,1170.0,6000.0,6.180904053052936,|['visible', 'thermal', 'sar']|
62.34767800000003,-119.57593499999996,1200.0,6000.0,9.970487603097052,|['visible', 'thermal', 'sar']|
64.25920400000007,66.03663500000005,1220.0,6000.0,7.742835280645174,|['visible', 'thermal', 'sar']|
49.87703800000003,136.57939700000009,1230.0,6000.0,9.744514283831226,|['visible', 'thermal', 'sar']|
48.69798100000003,85.53548000000006,1250.0,6000.0,0.8856087050676842,|['visible', 'thermal', 'sar']|
41.90517200000005,15.678547000000037,1250.0,6000.0,3.6771249207560466,|['visible', 'thermal', 'sar']|
48.562861000000055,88.70898200000005,1250.0,6000.0,8.170673344937697,|['visible', 'thermal', 'sar']|
67.52390400000007,18.169458000000077,1280.0,6000.0,1.8612289026128992,|['visible', 'thermal', 'sar']|
65.68731700000006,122.09571400000004,1300.0,6000.0,2.1056033705734247,|['visible', 'thermal', 'sar']|
69.75952800000005,-108.664583,1330.0,6000.0,0.7626193511402768,|['visible', 'thermal', 'sar']|
-14.768211999999949,35.27650700000004,1340.0,6000.0,0.12095461378909711,|['visible', 'thermal', 'sar']|
48.90925400000003,-91.54125599999998,1340.0,6000.0,0.3449243198683083,|['visible', 'thermal', 'sar']|
62.970687000000055,-117.88541699999996,1360.0,6000.0,7.998656100267219,|['visible', 'thermal', 'sar']|
53.51536500000003,-88.08573299999995,1490.0,6000.0,0.11340292923409545,|['visible', 'thermal', 'sar']|
24.19034800000003,81.28843400000005,1540.0,6000.0,4.426378495435489,|['visible', 'thermal', 'sar']|
49.51962100000003,-93.91727599999996,1540.0,6000.0,7.533923794889244,|['visible', 'thermal', 'sar']|
38.06458200000003,-102.93958499999997,1590.0,6000.0,4.107615974433614,|['visible', 'thermal', 'sar']|
53.23464300000006,-126.11567999999994,1600.0,6000.0,0.1744285142197488,|['visible', 'thermal', 'sar']|
48.44066900000007,-91.31760499999996,1600.0,6000.0,0.7336064993718605,|['visible', 'thermal', 'sar']|
63.70156100000008,-98.19717099999997,1610.0,6000.0,4.354134074659669,|['visible', 'thermal', 'sar']|
30.43555200000003,117.13885300000004,1660.0,6000.0,7.9074900138155355,|['visible', 'thermal', 'sar']|
62.64516200000003,25.51129100000003,1670.0,6000.0,8.855095140412896,|['visible', 'thermal', 'sar']|
68.34508500000004,155.12390900000003,1730.0,6000.0,6.065528574462817,|['visible', 'thermal', 'sar']|
35.52708300000006,93.41041700000005,1750.0,6000.0,3.1028560363484035,|['visible', 'thermal', 'sar']|
36.58504100000005,128.7749100000001,1820.0,6000.0,9.298120944218873,|['visible', 'thermal', 'sar']|
30.910052000000064,89.77871000000005,1840.0,6000.0,3.5974602994481018,|['visible', 'thermal', 'sar']|
55.861654000000044,34.88368600000007,1840.0,6000.0,4.089808308171627,|['visible', 'thermal', 'sar']|
45.00981000000007,-79.61297799999994,1870.0,6000.0,2.7992947118235167,|['visible', 'thermal', 'sar']|
65.13245600000005,-117.81354199999998,1890.0,6000.0,4.000191419312547,|['visible', 'thermal', 'sar']|
46.577135000000055,81.22945100000004,1900.0,6000.0,9.662569011741445,|['visible', 'thermal', 'sar']|
55.26768800000008,113.09633800000006,1920.0,6000.0,8.5008171731274,|['visible', 'thermal', 'sar']|
65.53314600000004,-112.57708299999996,1940.0,6000.0,6.125185607954871,|['visible', 'thermal', 'sar']|
54.613793000000044,61.60206000000005,1940.0,6000.0,3.157278504833323,|['visible', 'thermal', 'sar']|
69.35213200000004,160.11463000000003,1950.0,6000.0,3.4395105273933266,|['visible', 'thermal', 'sar']|
69.03443200000004,151.69270800000004,1950.0,6000.0,1.7208398516254009,|['visible', 'thermal', 'sar']|
53.50640800000008,12.64950200000004,2010.0,6000.0,7.385037000974731,|['visible', 'thermal', 'sar']|
59.76068400000008,-102.41436299999998,2060.0,6000.0,0.580465506957426,|['visible', 'thermal', 'sar']|
-4.811954999999955,103.91989500000005,2110.0,6000.0,3.0761753272326633,|['visible', 'thermal', 'sar']|
59.53900500000003,-159.69328199999998,2170.0,6000.0,5.458041422506392,|['visible', 'thermal', 'sar']|
53.89489400000008,-91.19412799999998,2230.0,6000.0,0.3447571563792129,|['visible', 'thermal', 'sar']|
71.93229200000007,149.34270800000002,2260.0,6000.0,8.825580279165353,|['visible', 'thermal', 'sar']|
53.66083400000008,-70.04374999999999,2280.0,6000.0,0.08852813690274242,|['visible', 'thermal', 'sar']|
64.58529400000003,-113.03387999999995,2310.0,6000.0,8.048958538891682,|['visible', 'thermal', 'sar']|
64.89142200000003,28.896875000000023,2390.0,6000.0,5.035291912949321,|['visible', 'thermal', 'sar']|
1.149231000000043,111.87812500000007,2400.0,6000.0,2.9307871519592874,|['visible', 'thermal', 'sar']|
54.92843300000004,-104.03229199999998,2410.0,6000.0,5.668371094875148,|['visible', 'thermal', 'sar']|
60.87384600000007,-164.08947999999998,2410.0,6000.0,8.411825311662959,|['visible', 'thermal', 'sar']|
41.831353000000036,86.74801000000008,2450.0,6000.0,0.9140263867282983,|['visible', 'thermal', 'sar']|
45.60036000000008,-66.94450199999994,2480.0,6000.0,4.8348317464255866,|['visible', 'thermal', 'sar']|
74.17926100000005,106.48020800000006,2500.0,6000.0,2.371000707748425,|['visible', 'thermal', 'sar']|
73.21411300000005,100.52663500000006,2530.0,6000.0,1.7027671623116791,|['visible', 'thermal', 'sar']|
68.18759100000005,-140.24118199999998,2550.0,6000.0,2.935706359861907,|['visible', 'thermal', 'sar']|
-3.77049599999998,-44.86225099999996,2570.0,6000.0,0.21484455270379677,|['visible', 'thermal', 'sar']|
65.46980300000007,65.68982300000005,2570.0,6000.0,8.16607152489492,|['visible', 'thermal', 'sar']|
68.15260700000005,-133.53385299999997,2590.0,6000.0,7.01530102063051,|['visible', 'thermal', 'sar']|
53.45602000000008,12.278486000000044,2620.0,6000.0,8.139349449879354,|['visible', 'thermal', 'sar']|
57.04064200000005,14.077083000000073,2620.0,6000.0,7.164410792176846,|['visible', 'thermal', 'sar']|
62.888325000000066,-108.46322399999997,2630.0,6000.0,9.11328762003784,|['visible', 'thermal', 'sar']|
60.50763100000006,64.06109800000007,2650.0,6000.0,7.803165160682437,|['visible', 'thermal', 'sar']|
-4.677082999999925,35.231250000000045,2660.0,6000.0,5.443423862767432,|['visible', 'thermal', 'sar']|
56.85105800000008,24.274046000000055,2690.0,6000.0,1.7862159208740036,|['visible', 'thermal', 'sar']|
66.78767700000003,-50.83233199999995,2710.0,6000.0,8.130008980367734,|['visible', 'thermal', 'sar']|
67.14194700000007,-102.92561599999999,2720.0,6000.0,7.152313493244132,|['visible', 'thermal', 'sar']|
54.33059200000008,-98.31874999999997,2730.0,6000.0,8.946202111486915,|['visible', 'thermal', 'sar']|
62.77028900000005,-95.79315599999995,2740.0,6000.0,7.148088970547616,|['visible', 'thermal', 'sar']|
44.918750000000045,82.88958300000007,2760.0,6000.0,5.5784968047227865,|['visible', 'thermal', 'sar']|
57.13824800000003,-76.02351099999998,2770.0,6000.0,7.951497180866335,|['visible', 'thermal', 'sar']|
32.18164600000006,-96.07295399999998,2780.0,6000.0,8.829718011387289,|['visible', 'thermal', 'sar']|
53.82708300000007,72.96041700000006,2790.0,6000.0,1.5257164618634333,|['visible', 'thermal', 'sar']|
49.81694900000008,-91.63714299999998,2850.0,6000.0,3.901677490666624,|['visible', 'thermal', 'sar']|
61.66041800000005,-97.34374799999995,2870.0,6000.0,7.148126292749911,|['visible', 'thermal', 'sar']|
54.18560300000007,-70.85219599999994,2870.0,6000.0,0.883209128609328,|['visible', 'thermal', 'sar']|
67.67642700000005,-126.25624999999997,2890.0,6000.0,6.631978078070651,|['visible', 'thermal', 'sar']|
16.573078000000066,79.30953500000004,2900.0,6000.0,7.5918533741649,|['visible', 'thermal', 'sar']|
29.73958300000004,53.543750000000045,2940.0,6000.0,4.921987498589376,|['visible', 'thermal', 'sar']|
48.392772000000036,-78.35729199999997,2950.0,6000.0,2.8540067481961806,|['visible', 'thermal', 'sar']|
63.38477100000006,25.542413000000067,2970.0,6000.0,7.3687407967075105,|['visible', 'thermal', 'sar']|
49.81214900000003,49.93505000000005,2980.0,6000.0,8.840218623117579,|['visible', 'thermal', 'sar']|
22.377054000000044,79.65205100000009,2980.0,6000.0,7.689680773107038,|['visible', 'thermal', 'sar']|
57.26270200000005,60.12440000000004,2990.0,6000.0,7.076058799752816,|['visible', 'thermal', 'sar']|
31.22219000000007,32.230691000000036,3000.0,6000.0,6.751681628119346,|['visible', 'thermal', 'sar']|
33.814591000000064,-89.76873999999998,3110.0,6000.0,5.98757666841443,|['visible', 'thermal', 'sar']|
55.88818100000003,-105.33958299999995,3120.0,6000.0,1.5879654934555398,|['visible', 'thermal', 'sar']|
30.014454000000057,116.26010600000006,3130.0,6000.0,8.41344926580184,|['visible', 'thermal', 'sar']|
68.45513100000005,153.58836800000006,3150.0,6000.0,7.126020514897026,|['visible', 'thermal', 'sar']|
-9.994459999999947,27.251914000000056,3190.0,6000.0,9.332230411390821,|['visible', 'thermal', 'sar']|
62.20135200000004,27.690625000000068,3200.0,6000.0,4.251724122880787,|['visible', 'thermal', 'sar']|
62.888325000000066,-108.46322399999997,3210.0,6000.0,0.4131464652274386,|['visible', 'thermal', 'sar']|
66.96595600000006,-112.68630099999996,3250.0,6000.0,7.483776966021144,|['visible', 'thermal', 'sar']|
69.03443200000004,151.69270800000004,3260.0,6000.0,2.374567288617979,|['visible', 'thermal', 'sar']|
45.70358500000003,-81.99630899999994,3270.0,6000.0,9.293155050490915,|['visible', 'thermal', 'sar']|
69.61714800000004,-107.73124999999999,3280.0,6000.0,8.415009014655306,|['visible', 'thermal', 'sar']|
49.28378300000003,-75.22455099999996,3290.0,6000.0,7.276328743209834,|['visible', 'thermal', 'sar']|
30.014454000000057,116.26010600000006,3300.0,6000.0,8.484878546586344,|['visible', 'thermal', 'sar']|
52.75527100000005,-73.64684799999998,3310.0,6000.0,2.5040502468522785,|['visible', 'thermal', 'sar']|
0.31582500000007485,31.84151600000007,3320.0,6000.0,4.489577723757173,|['visible', 'thermal', 'sar']|
58.64100700000006,-111.38540199999994,3330.0,6000.0,8.752145836194448,|['visible', 'thermal', 'sar']|
65.13273000000004,-103.12597299999999,3330.0,6000.0,0.053315018543849124,|['visible', 'thermal', 'sar']|
30.692819000000043,46.70196900000008,3340.0,6000.0,6.454352139310773,|['visible', 'thermal', 'sar']|
56.47704900000008,-74.27266299999997,3350.0,6000.0,6.923231618823662,|['visible', 'thermal', 'sar']|
31.061119000000076,29.739189000000067,3390.0,6000.0,9.266136147870862,|['visible', 'thermal', 'sar']|
54.909984000000065,-98.81563099999994,3400.0,6000.0,3.6394929441420643,|['visible', 'thermal', 'sar']|
28.53958300000005,-106.73958299999998,3440.0,6000.0,0.8604916740559088,|['visible', 'thermal', 'sar']|
71.24270900000005,142.35893800000008,3470.0,6000.0,3.8847491983350304,|['visible', 'thermal', 'sar']|
29.522917000000064,51.79791700000004,3470.0,6000.0,4.875291685626284,|['visible', 'thermal', 'sar']|
56.060872000000074,-67.84687499999995,3490.0,6000.0,2.423425913452247,|['visible', 'thermal', 'sar']|
52.16256700000008,-62.915584999999965,3520.0,6000.0,2.6672507639175222,|['visible', 'thermal', 'sar']|
63.64122300000008,-109.37794199999996,3530.0,6000.0,6.58140502805579,|['visible', 'thermal', 'sar']|
55.396179000000075,-101.96407699999997,3550.0,6000.0,0.4195206958640296,|['visible', 'thermal', 'sar']|
66.90630900000008,16.841986000000077,3550.0,6000.0,7.5865718237883675,|['visible', 'thermal', 'sar']|
54.77282300000007,-96.95623399999994,3580.0,6000.0,0.9128955192443222,|['visible', 'thermal', 'sar']|
50.676022000000046,-93.96851499999997,3580.0,6000.0,4.112730033606002,|['visible', 'thermal', 'sar']|
61.25906100000003,24.832656000000043,3580.0,6000.0,4.183342448006993,|['visible', 'thermal', 'sar']|
54.32440000000008,-87.52448499999997,3620.0,6000.0,5.9131576240904895,|['visible', 'thermal', 'sar']|
-31.610416999999984,136.7354170000001,3630.0,6000.0,4.197916860837097,|['visible', 'thermal', 'sar']|
48.465333000000044,-78.12563799999998,3660.0,6000.0,4.009359507279781,|['visible', 'thermal', 'sar']|
-20.772787999999935,-51.61865199999994,3690.0,6000.0,4.3915599196293424,|['visible', 'thermal', 'sar']|
59.218773000000056,-107.11948799999999,3720.0,6000.0,3.063148083815914,|['visible', 'thermal', 'sar']|
-47.25208299999997,-71.58958299999995,3750.0,6000.0,3.8288440579067675,|['visible', 'thermal', 'sar']|
8.44635100000005,-75.05496499999998,3860.0,6000.0,7.090420212171819,|['visible', 'thermal', 'sar']|
50.08794400000005,-90.82550999999995,3920.0,6000.0,9.47857804955248,|['visible', 'thermal', 'sar']|
55.23412900000005,-103.07030899999995,3940.0,6000.0,4.794190855326763,|['visible', 'thermal', 'sar']|
44.49791700000003,52.293750000000045,3980.0,6000.0,3.084272005669737,|['visible', 'thermal', 'sar']|
62.61568200000005,26.35703600000005,3990.0,6000.0,4.600459418878956,|['visible', 'thermal', 'sar']|
-17.88856999999996,-57.467494999999985,3990.0,6000.0,4.752074809036735,|['visible', 'thermal', 'sar']|
53.43978400000003,-78.08553499999994,4010.0,6000.0,4.186629631325546,|['visible', 'thermal', 'sar']|
19.274827000000073,82.82572200000004,4050.0,6000.0,8.843933228149442,|['visible', 'thermal', 'sar']|
33.16571800000003,119.1468460000001,4070.0,6000.0,0.9641565306970701,|['visible', 'thermal', 'sar']|
62.00979200000006,-146.23691299999996,4100.0,6000.0,1.332078969642796,|['visible', 'thermal', 'sar']|
48.98820600000005,-54.86745899999994,4120.0,6000.0,7.522936373805866,|['visible', 'thermal', 'sar']|
42.05629400000004,61.05168200000003,4130.0,6000.0,3.696089435178763,|['visible', 'thermal', 'sar']|
73.19269300000008,98.98645800000008,4140.0,6000.0,9.630710530337439,|['visible', 'thermal', 'sar']|
37.06745500000005,-121.08239299999997,4150.0,6000.0,5.76999616463858,|['visible', 'thermal', 'sar']|
46.844602000000066,-79.22444799999994,4190.0,6000.0,9.578348386620164,|['visible', 'thermal', 'sar']|
34.75614600000006,-90.12279299999994,4220.0,6000.0,2.386320670005481,|['visible', 'thermal', 'sar']|
59.33188900000005,-155.88453799999996,4270.0,6000.0,3.848235978724226,|['visible', 'thermal', 'sar']|
69.03658500000006,27.009313000000077,4270.0,6000.0,0.30039619719616883,|['visible', 'thermal', 'sar']|
47.76517700000005,-79.21562499999999,4310.0,6000.0,3.6499955397386277,|['visible', 'thermal', 'sar']|
24.364727000000073,102.80131400000005,4330.0,6000.0,2.3999637215103444,|['visible', 'thermal', 'sar']|
50.07629300000008,-56.922961999999984,4340.0,6000.0,8.828693349096103,|['visible', 'thermal', 'sar']|
62.00936000000007,-123.22187499999995,4380.0,6000.0,3.8404702333650222,|['visible', 'thermal', 'sar']|
68.33346700000004,151.9229170000001,4380.0,6000.0,7.072928707281697,|['visible', 'thermal', 'sar']|
37.194987000000026,118.96562500000005,4380.0,6000.0,8.229065450188983,|['visible', 'thermal', 'sar']|
33.335417000000064,-115.83541699999995,4390.0,6000.0,3.6458417855042455,|['visible', 'thermal', 'sar']|
41.72119200000003,-120.45714299999997,4400.0,6000.0,0.9891143745090181,|['visible', 'thermal', 'sar']|
65.17957300000006,-50.23370799999998,4400.0,6000.0,8.504752003557153,|['visible', 'thermal', 'sar']|
-42.14241199999998,147.17205200000012,4410.0,6000.0,8.575806238629959,|['visible', 'thermal', 'sar']|
35.96340900000007,93.30534500000005,4410.0,6000.0,0.6214013633514148,|['visible', 'thermal', 'sar']|
63.28271100000006,-107.22832899999997,4430.0,6000.0,8.194343181676302,|['visible', 'thermal', 'sar']|
54.08020200000004,-90.68239699999998,4440.0,6000.0,2.339884565431458,|['visible', 'thermal', 'sar']|
53.52150100000006,-112.50636499999996,4450.0,6000.0,7.105336866988202,|['visible', 'thermal', 'sar']|
56.621507000000065,-104.31562499999995,4450.0,6000.0,9.399035156724262,|['visible', 'thermal', 'sar']|
40.65208300000006,-120.727083,4460.0,6000.0,3.340427785455061,|['visible', 'thermal', 'sar']|
49.759367000000054,-74.53373299999998,4490.0,6000.0,3.3190395543347115,|['visible', 'thermal', 'sar']|
-20.31363099999993,-49.188072999999974,4520.0,6000.0,4.442022590226364,|['visible', 'thermal', 'sar']|
63.70516400000008,-95.81030999999996,4530.0,6000.0,2.819312896965477,|['visible', 'thermal', 'sar']|
59.63621500000005,-100.89507699999996,4530.0,6000.0,7.602244962034758,|['visible', 'thermal', 'sar']|
-26.060416999999973,137.9687500000001,4530.0,6000.0,1.152861374523605,|['visible', 'thermal', 'sar']|
67.44575700000007,172.1718750000001,4540.0,6000.0,5.914519644881477,|['visible', 'thermal', 'sar']|
68.93346100000008,160.1093750000001,4580.0,6000.0,8.302442971545972,|['visible', 'thermal', 'sar']|
45.885417000000075,56.210417000000064,4600.0,6000.0,1.1786581601451196,|['visible', 'thermal', 'sar']|
45.53958300000005,55.73958300000004,4680.0,6000.0,9.003346432094045,|['visible', 'thermal', 'sar']|
11.156250000000057,41.78125000000006,4770.0,6000.0,2.937848889765146,|['visible', 'thermal', 'sar']|
57.12836800000008,33.17395800000003,4800.0,6000.0,0.751471766739501,|['visible', 'thermal', 'sar']|
62.33579000000003,33.88920000000007,4810.0,6000.0,4.38869780620996,|['visible', 'thermal', 'sar']|
37.11973100000006,119.09606200000007,4840.0,6000.0,8.057916381937556,|['visible', 'thermal', 'sar']|
50.12708300000003,68.70208300000007,4840.0,6000.0,9.277104749584716,|['visible', 'thermal', 'sar']|
60.327770000000044,-158.78437499999998,4840.0,6000.0,4.215147839334592,|['visible', 'thermal', 'sar']|
62.36313700000005,-94.82291699999996,4850.0,6000.0,9.605741769780888,|['visible', 'thermal', 'sar']|
59.397714000000065,-101.59064199999995,4860.0,6000.0,5.851869618379956,|['visible', 'thermal', 'sar']|
63.65910100000008,12.593082000000038,4880.0,6000.0,5.817620282816676,|['visible', 'thermal', 'sar']|
51.33379400000007,-74.88437499999998,4990.0,6000.0,7.652445032751507,|['visible', 'thermal', 'sar']|
53.10974600000003,-87.33282599999995,5010.0,6000.0,3.4484542434152243,|['visible', 'thermal', 'sar']|
58.60867700000006,-155.04088199999998,5010.0,6000.0,1.306631725055979,|['visible', 'thermal', 'sar']|
52.02678800000007,-95.17711099999997,5060.0,6000.0,2.6560859934838223,|['visible', 'thermal', 'sar']|
32.447917000000075,90.01041700000007,5090.0,6000.0,2.7047078416627546,|['visible', 'thermal', 'sar']|
73.19269300000008,98.98645800000008,5090.0,6000.0,7.37553743836049,|['visible', 'thermal', 'sar']|
-8.34886199999994,26.430421000000024,5100.0,6000.0,0.7797979534285282,|['visible', 'thermal', 'sar']|
71.99509100000006,-99.11770799999994,5120.0,6000.0,6.961767521194348,|['visible', 'thermal', 'sar']|
66.17776500000008,14.505438000000026,5130.0,6000.0,9.759486330068567,|['visible', 'thermal', 'sar']|
54.99567700000006,-95.64130199999994,5140.0,6000.0,3.4894655468258,|['visible', 'thermal', 'sar']|
15.19691000000006,-83.55312499999997,5150.0,6000.0,6.425172664720414,|['visible', 'thermal', 'sar']|
51.33090400000003,-70.77470999999997,5150.0,6000.0,9.253869787709766,|['visible', 'thermal', 'sar']|
53.21432800000008,-77.77570199999997,5160.0,6000.0,7.026069752642775,|['visible', 'thermal', 'sar']|
70.29914400000007,146.30635900000004,5160.0,6000.0,4.312630720898413,|['visible', 'thermal', 'sar']|
49.34740800000003,97.64624100000003,5160.0,6000.0,4.6733707602769545,|['visible', 'thermal', 'sar']|
50.39135800000008,69.35312500000003,5170.0,6000.0,1.7769708612223711,|['visible', 'thermal', 'sar']|
33.45208300000007,-80.16572999999994,5180.0,6000.0,4.71309622646651,|['visible', 'thermal', 'sar']|
55.933970000000045,92.29324000000008,5200.0,6000.0,7.272649319523666,|['visible', 'thermal', 'sar']|
36.628982000000065,42.828606000000036,5260.0,6000.0,8.341760925559784,|['visible', 'thermal', 'sar']|
60.23556700000006,10.372895000000028,5260.0,6000.0,8.43463145379461,|['visible', 'thermal', 'sar']|
47.00208300000003,7.018750000000068,5290.0,6000.0,2.613540306363916,|['visible', 'thermal', 'sar']|
53.80303800000007,-62.678124999999966,5320.0,6000.0,0.6131817667605832,|['visible', 'thermal', 'sar']|
64.89142200000003,28.896875000000023,5380.0,6000.0,1.3879321965558344,|['visible', 'thermal', 'sar']|
46.51635100000004,-116.29701399999999,5410.0,6000.0,7.415282386365155,|['visible', 'thermal', 'sar']|
60.67516800000004,-144.74341199999998,5410.0,6000.0,8.944151098473379,|['visible', 'thermal', 'sar']|
62.34767800000003,-119.57593499999996,5420.0,6000.0,0.9285406328375234,|['visible', 'thermal', 'sar']|
69.30745100000007,89.57291700000007,5430.0,6000.0,6.075479986480316,|['visible', 'thermal', 'sar']|
55.31539800000007,-63.110720999999955,5470.0,6000.0,6.751430770968855,|['visible', 'thermal', 'sar']|
54.77282300000007,-96.95623399999994,5490.0,6000.0,5.414853633968129,|['visible', 'thermal', 'sar']|
64.94652800000006,-15.792707999999948,5540.0,6000.0,0.7278219205233871,|['visible', 'thermal', 'sar']|
42.90156600000006,-76.86376399999995,5550.0,6000.0,9.489496592033497,|['visible', 'thermal', 'sar']|
51.856832000000054,-95.56354199999998,5550.0,6000.0,5.4579435250906725,|['visible', 'thermal', 'sar']|
55.44490100000007,-75.28956499999998,5560.0,6000.0,9.213831289160337,|['visible', 'thermal', 'sar']|
72.08613600000007,-84.56569199999996,5600.0,6000.0,2.5638958107786913,|['visible', 'thermal', 'sar']|
72.01171200000005,149.3557280000001,5610.0,6000.0,8.449388667985376,|['visible', 'thermal', 'sar']|
-5.669957999999951,-36.88020799999998,5630.0,6000.0,4.237445499672694,|['visible', 'thermal', 'sar']|
60.74935800000003,-97.74348399999997,5630.0,6000.0,7.567755200962299,|['visible', 'thermal', 'sar']|
29.327083000000073,-107.82708299999996,5650.0,6000.0,7.609434005675627,|['visible', 'thermal', 'sar']|
54.842791000000034,83.00104200000004,5670.0,6000.0,0.2679691878894219,|['visible', 'thermal', 'sar']|
